lat,lon,depth
52.2854166666667,-4.33541666666667,-22
52.2854166666667,-4.33125000000001,-22
52.2854166666667,-4.32708333333335,-22
52.2854166666667,-4.32291666666666,-21
52.2854166666667,-4.31874999999999,-19
52.2854166666667,-4.31458333333333,-18
52.2854166666667,-4.31041666666667,-17
52.2854166666667,-4.30625000000001,-17
52.2854166666667,-4.30208333333334,-18
52.2895833333333,-4.44791666666666,-23
52.2895833333333,-4.44374999999999,-23
52.2895833333333,-4.43958333333333,-22
52.2895833333333,-4.43541666666667,-23
52.2895833333333,-4.43125000000001,-23
52.2895833333333,-4.42708333333334,-22
52.2895833333333,-4.42291666666668,-22
52.2895833333333,-4.41874999999999,-21
52.2895833333333,-4.41458333333333,-20
52.2895833333333,-4.41041666666666,-20
52.2895833333333,-4.40625,-21
52.2895833333333,-4.40208333333334,-18
52.2895833333333,-4.39791666666667,-18
52.2895833333333,-4.39375000000001,-18
52.2895833333333,-4.38958333333335,-17
52.2895833333333,-4.38541666666666,-18
52.2895833333333,-4.38124999999999,-19
52.2895833333333,-4.37708333333333,-19
52.2895833333333,-4.37291666666667,-20
52.2895833333333,-4.36875000000001,-20
52.2895833333333,-4.36458333333334,-20
52.2895833333333,-4.36041666666668,-20
52.2895833333333,-4.35624999999999,-20
52.2895833333333,-4.35208333333333,-20
52.2895833333333,-4.34791666666666,-20
52.2895833333333,-4.34375,-20
52.2895833333333,-4.33958333333334,-20
52.2895833333333,-4.33541666666667,-20
52.2895833333333,-4.33125000000001,-21
52.2895833333333,-4.32708333333335,-22
52.2895833333333,-4.32291666666666,-21
52.2895833333333,-4.31874999999999,-21
52.2895833333333,-4.31458333333333,-19
52.2895833333333,-4.31041666666667,-18
52.2895833333333,-4.30625000000001,-17
52.2895833333333,-4.30208333333334,-18
52.29375,-4.44791666666666,-24
52.29375,-4.44374999999999,-22
52.29375,-4.43958333333333,-22
52.29375,-4.43541666666667,-22
52.29375,-4.43125000000001,-22
52.29375,-4.42708333333334,-24
52.29375,-4.42291666666668,-22
52.29375,-4.41874999999999,-22
52.29375,-4.41458333333333,-21
52.29375,-4.41041666666666,-21
52.29375,-4.40625,-23
52.29375,-4.40208333333334,-20
52.29375,-4.39791666666667,-18
52.29375,-4.39375000000001,-18
52.29375,-4.38958333333335,-18
52.29375,-4.38541666666666,-18
52.29375,-4.38124999999999,-19
52.29375,-4.37708333333333,-19
52.29375,-4.37291666666667,-20
52.29375,-4.36875000000001,-20
52.29375,-4.36458333333334,-21
52.29375,-4.36041666666668,-20
52.29375,-4.35624999999999,-20
52.29375,-4.35208333333333,-21
52.29375,-4.34791666666666,-22
52.29375,-4.34375,-20
52.29375,-4.33958333333334,-21
52.29375,-4.33541666666667,-21
52.29375,-4.33125000000001,-22
52.29375,-4.32708333333335,-22
52.29375,-4.32291666666666,-22
52.29375,-4.31874999999999,-21
52.29375,-4.31458333333333,-21
52.29375,-4.31041666666667,-19
52.29375,-4.30625000000001,-19
52.29375,-4.30208333333334,-17
52.2979166666667,-4.44791666666666,-22
52.2979166666667,-4.44374999999999,-22
52.2979166666667,-4.43958333333333,-22
52.2979166666667,-4.43541666666667,-22
52.2979166666667,-4.43125000000001,-22
52.2979166666667,-4.42708333333334,-21
52.2979166666667,-4.42291666666668,-22
52.2979166666667,-4.41874999999999,-22
52.2979166666667,-4.41458333333333,-22
52.2979166666667,-4.41041666666666,-22
52.2979166666667,-4.40625,-22
52.2979166666667,-4.40208333333334,-21
52.2979166666667,-4.39791666666667,-19
52.2979166666667,-4.39375000000001,-20
52.2979166666667,-4.38958333333335,-20
52.2979166666667,-4.38541666666666,-19
52.2979166666667,-4.38124999999999,-19
52.2979166666667,-4.37708333333333,-19
52.2979166666667,-4.37291666666667,-20
52.2979166666667,-4.36875000000001,-20
52.2979166666667,-4.36458333333334,-19
52.2979166666667,-4.36041666666668,-20
52.2979166666667,-4.35624999999999,-20
52.2979166666667,-4.35208333333333,-20
52.2979166666667,-4.34791666666666,-20
52.2979166666667,-4.34375,-21
52.2979166666667,-4.33958333333334,-21
52.2979166666667,-4.33541666666667,-22
52.2979166666667,-4.33125000000001,-22
52.2979166666667,-4.32708333333335,-21
52.2979166666667,-4.32291666666666,-21
52.2979166666667,-4.31874999999999,-21
52.2979166666667,-4.31458333333333,-19
52.2979166666667,-4.31041666666667,-18
52.2979166666667,-4.30625000000001,-18
52.2979166666667,-4.30208333333334,-17
